seed,t,scheme,b,estimator,value
1000,1390,majority,1,C_frozen,0.993896484375
1000,1390,majority,2,C_frozen,0.992919921875
1000,1390,majority,4,C_frozen,0.9990234375
1000,1390,majority,8,C_frozen,1.0
1000,1400,majority,1,C_frozen,0.99505615234375
1000,1400,majority,2,C_frozen,0.994140625
1000,1400,majority,4,C_frozen,0.9990234375
1000,1400,majority,8,C_frozen,1.0
1000,1410,majority,1,C_frozen,0.99603271484375
1000,1410,majority,2,C_frozen,0.995361328125
1000,1410,majority,4,C_frozen,0.9990234375
1000,1410,majority,8,C_frozen,1.0
1000,1420,majority,1,C_frozen,0.9990234375
1000,1420,majority,2,C_frozen,0.999267578125
1000,1420,majority,4,C_frozen,1.0
1000,1420,majority,8,C_frozen,1.0
1000,1430,majority,1,C_frozen,1.0
1000,1430,majority,2,C_frozen,1.0
1000,1430,majority,4,C_frozen,1.0
1000,1430,majority,8,C_frozen,1.0
1000,1440,majority,1,C_frozen,1.0
1000,1440,majority,2,C_frozen,1.0
1000,1440,majority,4,C_frozen,1.0
1000,1440,majority,8,C_frozen,1.0
1000,1450,majority,1,C_frozen,1.0
1000,1450,majority,2,C_frozen,1.0
1000,1450,majority,4,C_frozen,1.0
1000,1450,majority,8,C_frozen,1.0
1000,1460,majority,1,C_frozen,1.0
1000,1460,majority,2,C_frozen,1.0
1000,1460,majority,4,C_frozen,1.0
1000,1460,majority,8,C_frozen,1.0
1000,1470,majority,1,C_frozen,1.0
1000,1470,majority,2,C_frozen,1.0
1000,1470,majority,4,C_frozen,1.0
1000,1470,majority,8,C_frozen,1.0
1000,1480,majority,1,C_frozen,1.0
1000,1480,majority,2,C_frozen,1.0
1000,1480,majority,4,C_frozen,1.0
1000,1480,majority,8,C_frozen,1.0
1000,1490,majority,1,C_frozen,1.0
1000,1490,majority,2,C_frozen,1.0
1000,1490,majority,4,C_frozen,1.0
1000,1490,majority,8,C_frozen,1.0
1000,1500,majority,1,C_frozen,1.0
1000,1500,majority,2,C_frozen,1.0
1000,1500,majority,4,C_frozen,1.0
1000,1500,majority,8,C_frozen,1.0
1000,1510,majority,1,C_frozen,1.0
1000,1510,majority,2,C_frozen,1.0
1000,1510,majority,4,C_frozen,1.0
1000,1510,majority,8,C_frozen,1.0
1000,1520,majority,1,C_frozen,1.0
1000,1520,majority,2,C_frozen,1.0
1000,1520,majority,4,C_frozen,1.0
1000,1520,majority,8,C_frozen,1.0
1000,1530,majority,1,C_frozen,1.0
1000,1530,majority,2,C_frozen,1.0
1000,1530,majority,4,C_frozen,1.0
1000,1530,majority,8,C_frozen,1.0
1000,1540,majority,1,C_frozen,1.0
1000,1540,majority,2,C_frozen,1.0
1000,1540,majority,4,C_frozen,1.0
1000,1540,majority,8,C_frozen,1.0
1000,1550,majority,1,C_frozen,1.0
1000,1550,majority,2,C_frozen,1.0
1000,1550,majority,4,C_frozen,1.0
1000,1550,majority,8,C_frozen,1.0
1000,1560,majority,1,C_frozen,1.0
1000,1560,majority,2,C_frozen,1.0
1000,1560,majority,4,C_frozen,1.0
1000,1560,majority,8,C_frozen,1.0
1000,1570,majority,1,C_frozen,1.0
1000,1570,majority,2,C_frozen,1.0
1000,1570,majority,4,C_frozen,1.0
1000,1570,majority,8,C_frozen,1.0
1000,1580,majority,1,C_frozen,1.0
1000,1580,majority,2,C_frozen,1.0
1000,1580,majority,4,C_frozen,1.0
1000,1580,majority,8,C_frozen,1.0
1000,1590,majority,1,C_frozen,1.0
1000,1590,majority,2,C_frozen,1.0
1000,1590,majority,4,C_frozen,1.0
1000,1590,majority,8,C_frozen,1.0
1000,1600,majority,1,C_frozen,1.0
1000,1600,majority,2,C_frozen,1.0
1000,1600,majority,4,C_frozen,1.0
1000,1600,majority,8,C_frozen,1.0
1000,1610,majority,1,C_frozen,1.0
1000,1610,majority,2,C_frozen,1.0
1000,1610,majority,4,C_frozen,1.0
1000,1610,majority,8,C_frozen,1.0
1000,1620,majority,1,C_frozen,1.0
1000,1620,majority,2,C_frozen,1.0
1000,1620,majority,4,C_frozen,1.0
1000,1620,majority,8,C_frozen,1.0
1000,1630,majority,1,C_frozen,1.0
1000,1630,majority,2,C_frozen,1.0
1000,1630,majority,4,C_frozen,1.0
1000,1630,majority,8,C_frozen,1.0
1000,1640,majority,1,C_frozen,1.0
1000,1640,majority,2,C_frozen,1.0
1000,1640,majority,4,C_frozen,1.0
1000,1640,majority,8,C_frozen,1.0
1000,1650,majority,1,C_frozen,1.0
1000,1650,majority,2,C_frozen,1.0
1000,1650,majority,4,C_frozen,1.0
1000,1650,majority,8,C_frozen,1.0
1000,1660,majority,1,C_frozen,1.0
1000,1660,majority,2,C_frozen,1.0
1000,1660,majority,4,C_frozen,1.0
1000,1660,majority,8,C_frozen,1.0
1000,1670,majority,1,C_frozen,1.0
1000,1670,majority,2,C_frozen,1.0
1000,1670,majority,4,C_frozen,1.0
1000,1670,majority,8,C_frozen,1.0
1000,1680,majority,1,C_frozen,1.0
1000,1680,majority,2,C_frozen,1.0
1000,1680,majority,4,C_frozen,1.0
1000,1680,majority,8,C_frozen,1.0
1000,1690,majority,1,C_frozen,1.0
1000,1690,majority,2,C_frozen,1.0
1000,1690,majority,4,C_frozen,1.0
